Sand_gkg,Clay_gkg,SOM_gkg,Ca_mmolkg,Mg_mmolkg,CEC_Ph7_mmolkg,Sand_gkg_ausente,Clay_gkg_ausente,SOM_gkg_ausente,Ca_mmolkg_ausente,Mg_mmolkg_ausente,CEC_Ph7_mmolkg_ausente,Vegetation,Bioma,Geology,Sampling,MIR_availability,Region
50.0,640.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
312.0,265.0,34.4,97.0,47.0,19.55,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
280.0,460.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
165.0,298.0,106.3,131.4,58.4,27.04,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
170.0,340.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
280.0,330.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
646.6667,10.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
480.0,210.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
42.56,698.1,51.43,1.2,0.6,14.2,0,0,0,0,0,0,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
210.0,430.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
150.0,610.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
170.0,460.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,Desconhecido,NO,South
370.0,210.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
792.0,102.0,20.98,24.4,4.6,85.3,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South
90.0,640.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
260.0,310.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
714.0,115.0,23.05,29.1,11.9,92.4,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South
272.0,273.0,27.35,28.0,17.4,96.3,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
290.0,340.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
120.0,590.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
160.0,170.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,YES,South
300.0,367.0,47.13,10.1,2.2,138.1,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
380.0,160.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
340.0,260.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
310.0,200.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
200.0,260.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Savannah,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
150.0,490.0,52.41,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,YES,South
280.0,420.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
270.0,320.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,Desconhecido,YES,South
420.0,340.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,Desconhecido,NO,South
691.0,113.0,25.28,15.8,3.1,64.2,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South
250.0,350.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
220.0,490.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
230.0,400.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
170.0,280.0,74.13,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
180.0,450.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South
535.0,147.0,27.35,18.5,2.6,88.8,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South
130.0,460.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
90.0,500.0,67.24,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
20.0,740.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
420.0,380.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South
904.0,40.0,9.12,3.2,1.0,41.4,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South
170.0,470.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
70.0,650.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
506.0,143.0,46.61,46.8,25.9,118.1,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South
240.0,390.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
50.0,750.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South
390.0,350.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
19.6,608.0,9.58,0.1,0.1,8.6,0,0,0,0,0,0,Savannah,Mata Atlantica,Igneous Rock,Auger,NO,South
278.0,145.0,16.17,52.7,21.1,99.6,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
310.0,510.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
70.0,630.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South
710.0,120.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
520.0,90.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
55.4,642.4,50.72,0.6,0.5,10.8,0,0,0,0,0,0,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
900.0,10.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Pampa,Metamorphic Rock,Desconhecido,NO,South
440.0,130.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
886.0,60.0,8.94,0.4,0.5,81.0,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South
40.0,590.0,34.65,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
90.0,600.0,39.13,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
50.0,730.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
210.0,470.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
140.0,440.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
400.0,170.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
90.0,320.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
300.0,310.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,Desconhecido,NO,South
801.0,96.0,28.9,42.3,9.3,116.7,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South
284.0,323.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
70.0,690.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
210.0,380.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
370.0,110.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
279.0,259.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,Desconhecido,YES,South
300.0,380.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
441.0,180.0,26.66,40.1,4.5,108.4,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South
490.0,390.0,18.7,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast
228.0,405.0,25.6,122.6,112.4,27.21,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
760.0,160.0,10.0,6.0,2.0,40.9,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
782.0,134.0,11.5,2.4,1.6,26.1,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
813.0,120.0,17.0,4.0,3.0,22.3,0,0,1,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
330.0,590.0,20.0,41.0,18.0,163.1,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
749.0,192.0,17.8,18.4,8.8,60.4,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
846.0,117.0,11.4,19.3,8.9,36.8,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
122.0,643.0,23.5,22.3,7.8,59.5,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
640.0,120.0,3.4,13.0,0.8,44.1,0,0,0,1,0,1,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
879.0,91.0,40.0,13.0,7.0,41.3,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
237.0,595.0,21.6,17.9,7.7,56.1,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
640.0,320.0,9.0,12.0,11.0,30.4,0,0,0,0,0,0,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Profile,YES,Southeast
410.0,430.0,9.6,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Profile,NO,Southeast
790.0,127.0,16.5,9.9,6.1,35.4,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
790.0,150.0,16.0,24.0,10.0,56.7,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
180.0,780.0,28.0,28.0,6.0,86.1,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
853.0,78.0,14.8,24.6,9.7,56.1,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
216.0,610.0,21.1,29.9,13.6,74.8,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
530.0,171.0,13.0,26.0,12.0,51.5,0,0,0,0,0,0,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
257.0,514.0,41.3,62.6,18.6,124.3,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
110.0,498.0,53.0,18.0,6.0,77.0,0,0,0,0,0,0,Savannah,Cerrado,Sedimentary Rock,Profile,YES,Southeast
786.0,168.0,14.3,13.1,8.6,45.3,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
230.0,431.0,32.0,35.0,14.0,93.4,0,0,0,0,0,0,Savannah,Cerrado,Sedimentary Rock,Profile,YES,Southeast
680.0,220.0,17.0,28.0,13.0,59.6,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Profile,YES,Southeast
340.0,357.0,17.0,19.0,11.0,55.6,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
806.0,104.0,12.9,19.6,14.3,50.9,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
802.0,151.0,14.6,19.0,6.6,40.6,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
120.0,860.0,38.0,35.0,7.0,98.0,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
874.0,95.0,11.2,6.2,3.6,31.6,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
509.0,325.0,21.0,28.0,13.0,68.1,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
530.0,240.0,15.8,1.4,1.0,2.4,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
796.0,176.0,22.5,29.9,11.9,64.9,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
637.0,240.0,35.0,18.0,7.0,90.1,1,1,0,0,0,0,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast
853.0,125.0,7.6,13.3,8.2,34.6,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
916.0,76.0,12.9,10.6,8.5,36.8,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
520.0,200.0,3.5555556,4.0,4.0,96.5,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast
460.0,440.0,10.7,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Profile,NO,Southeast
784.0,198.0,17.0,6.0,6.0,25.9,0,0,1,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
100.0,400.0,68.0,71.0,13.0,84.0,0,0,0,0,0,0,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast
767.0,152.0,13.7,20.8,6.5,43.4,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
870.0,116.0,9.0,9.0,2.0,27.1,0,0,0,0,0,0,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast
500.0,139.0,9.0,18.0,8.0,51.5,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
70.0,870.0,22.0,7.0,1.0,92.7,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Profile,YES,Southeast
793.0,167.0,15.1,24.3,8.0,43.6,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
460.0,500.0,13.0,4.0,1.0,15.2,0,0,0,0,0,0,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Profile,YES,Southeast
298.0,546.0,37.3,43.0,25.4,89.0,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
540.0,140.0,4.0,3.0,4.0,103.4,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast
110.0,476.0,24.0,11.0,5.0,74.1,0,0,0,0,0,0,Savannah,Cerrado,Sedimentary Rock,Profile,YES,Southeast
296.0,518.0,34.4,64.7,28.0,127.1,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
874.0,65.0,17.0,6.0,1.0,14.4,0,0,1,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
690.0,271.0,17.0,16.0,6.0,57.8,0,0,0,0,0,0,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
840.0,100.0,10.0,40.0,19.0,60.8,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Profile,YES,Southeast
820.0,120.0,10.0,14.0,3.0,38.0,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
740.0,180.0,20.0,17.0,7.0,34.2,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
790.0,171.0,10.0,11.0,4.0,49.5,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
853.0,72.0,6.5,5.0,5.5,23.2,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
760.0,140.0,13.0,11.0,4.0,35.1,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
792.0,137.0,14.3,16.3,7.9,36.6,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
833.0,127.0,11.9,4.6,2.9,33.5,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
470.0,337.0,21.0,17.0,7.0,66.5,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
640.0,300.0,23.0,12.0,3.0,53.3,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
120.0,290.0,43.1,2.6,4.0,6.6,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast
899.0,27.0,9.5,8.3,4.9,28.5,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
340.0,489.0,27.0,25.0,17.0,74.8,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
791.0,143.0,11.2,8.2,7.2,32.5,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
842.0,67.0,9.5,17.9,12.7,42.0,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
813.0,105.0,17.0,19.0,10.0,36.5,0,0,1,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
711.0,250.0,14.6,27.1,12.0,51.0,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
812.0,146.0,12.9,14.4,10.4,39.7,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
130.0,760.0,27.0,83.0,48.0,158.4,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
740.0,162.0,14.5,7.2,5.6,30.3,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
870.0,73.0,7.0,15.0,7.0,35.1,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
890.0,78.0,13.0,13.0,4.0,55.5,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
800.0,140.0,15.0,21.0,14.0,45.1,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
796.0,192.0,14.0,20.0,3.0,43.5,0,0,0,0,0,0,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
711.0,230.0,17.0,15.0,12.0,37.8,0,0,1,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
859.0,115.0,9.0,11.0,2.0,34.3,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
250.0,680.0,35.19,23.0,19.0,61.48,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
200.0,486.0,13.0,7.0,2.0,31.1,0,0,0,0,0,0,Savannah,Cerrado,Sedimentary Rock,Profile,YES,Southeast
230.0,710.0,28.0,13.0,7.0,76.1,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Profile,YES,Southeast
626.0,280.0,17.0,19.0,14.0,42.8,0,0,1,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
30.0,840.0,10.0,8.0,3.0,40.0,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Profile,YES,Southeast
800.0,180.0,12.0,12.0,2.0,33.3,0,0,0,0,0,0,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast
857.0,58.0,7.3,17.4,8.2,36.7,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
821.0,128.0,12.3,12.7,6.0,58.1,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
730.0,193.0,6.6666665,49.0,35.0,97.6,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
740.0,220.0,16.0,13.0,6.0,38.8,0,0,0,0,0,0,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Profile,YES,Southeast
800.0,180.0,13.0,15.0,6.0,38.9,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
792.0,119.0,13.4,8.7,7.1,29.7,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
293.78818,560.0815,8.25,8.9,7.9,27.75,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
888.0,67.0,12.9,18.4,8.3,41.1,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
800.0,123.0,18.0,16.0,3.0,42.6,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Profile,NO,Southeast
340.0,540.0,56.3,2.5,0.8,3.3,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast
842.0,98.0,17.0,9.0,7.0,21.9,0,0,1,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
730.0,200.0,23.0,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
783.0,116.0,9.8,13.2,9.6,37.2,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
777.0,171.0,9.3,17.8,8.4,45.9,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
40.0,750.0,11.0,1.0,1.0,32.6,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Profile,YES,Southeast
784.0,154.0,10.9,10.7,8.4,34.0,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
662.0,250.0,17.0,6.0,5.0,31.5,0,0,1,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
890.0,90.0,13.6,24.1,15.5,47.3,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
779.0,136.0,11.2,7.8,6.4,31.9,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
